seqnames	start	end	width	strand	Median
1	850001	900000	50000	*	NA
1	900001	950000	50000	*	-0.0390720444590231
1	950001	1000000	50000	*	NA
1	1000001	1050000	50000	*	-0.0112335036124861
1	1050001	1100000	50000	*	NA
1	1100001	1150000	50000	*	-0.058871596520464
1	1150001	1200000	50000	*	0.0687107862809212
1	1200001	1250000	50000	*	NA
1	1250001	1300000	50000	*	NA
1	1300001	1350000	50000	*	0.161122907053441
1	1350001	1400000	50000	*	0.123720765702822
1	1450001	1500000	50000	*	0.138469237990702
1	1500001	1550000	50000	*	0.180217825528395
1	1700001	1750000	50000	*	0.0960210636851571
1	1750001	1800000	50000	*	0.0849056549720338
1	1800001	1850000	50000	*	-0.0304067320805704
1	1850001	1900000	50000	*	0.0806488671218244
1	1900001	1950000	50000	*	0.105260637379785
1	1950001	2000000	50000	*	0.0731059283041367
1	2000001	2050000	50000	*	0.0877696597090235
1	2050001	2100000	50000	*	0.0436129180212332
1	2100001	2150000	50000	*	0.138642803885132
1	2150001	2200000	50000	*	0.0901017108087195
1	2200001	2250000	50000	*	-0.0290673109602685
1	2250001	2300000	50000	*	0.0773766140415427
1	2300001	2350000	50000	*	0.110168585102017
1	2350001	2400000	50000	*	NA
1	2400001	2450000	50000	*	NA
1	2450001	2500000	50000	*	NA
1	2500001	2550000	50000	*	-0.011969125287063
1	2700001	2750000	50000	*	0.119653578798988
1	2750001	2800000	50000	*	-0.0112717189234107
1	2800001	2850000	50000	*	0.128786953621607
1	2850001	2900000	50000	*	-0.00793893000225774
1	2900001	2950000	50000	*	0.0334111579780684
1	2950001	3000000	50000	*	0.121302660757863
1	3000001	3050000	50000	*	0.167088527301939
1	3050001	3100000	50000	*	0.00996012987454608
1	3100001	3150000	50000	*	0.119504049966862
1	3150001	3200000	50000	*	-0.00970084646913255
1	3200001	3250000	50000	*	-0.0108411153819769
1	3250001	3300000	50000	*	0.0625057981479757
1	3300001	3350000	50000	*	0.130336993438563
1	3350001	3400000	50000	*	-0.0229209584868099
1	3400001	3450000	50000	*	0.185364894636206
1	3450001	3500000	50000	*	0.0739690998812734
1	3500001	3550000	50000	*	-0.0382450956956337
1	3550001	3600000	50000	*	0.0235490186963536
1	3600001	3650000	50000	*	NA
1	3650001	3700000	50000	*	0.0811715220561741
1	3700001	3750000	50000	*	0.0787077005649129
1	3750001	3800000	50000	*	0.002033825070968
1	4000001	4050000	50000	*	-0.0402840070966717
1	4050001	4100000	50000	*	-0.0526046302046639
1	4100001	4150000	50000	*	-0.106728856226617
1	4150001	4200000	50000	*	-0.0410178301080525
1	4200001	4250000	50000	*	-0.150078824807433
1	4250001	4300000	50000	*	-0.0737253069178736
1	4300001	4350000	50000	*	-0.225264221881334
1	4350001	4400000	50000	*	-0.248268985622547
1	4400001	4450000	50000	*	-0.133531904581368
1	4450001	4500000	50000	*	-0.0551306381391952
1	4500001	4550000	50000	*	0.00242799257655805
1	4550001	4600000	50000	*	-0.0823828691878098
1	4600001	4650000	50000	*	-0.0108885206586207
1	4650001	4700000	50000	*	-0.071035154349682
1	4700001	4750000	50000	*	-0.00671985228005022
1	4750001	4800000	50000	*	0.00737162870599674
1	4800001	4850000	50000	*	-0.0235063065854825
1	4850001	4900000	50000	*	-0.18130873215159
1	4900001	4950000	50000	*	-0.164955127280361
1	4950001	5000000	50000	*	-0.0600544510827253
1	5000001	5050000	50000	*	-0.0498383885655466
1	5050001	5100000	50000	*	-0.211754961971778
1	5100001	5150000	50000	*	-0.0949157698713509
1	5150001	5200000	50000	*	-0.0967616305759349
1	5200001	5250000	50000	*	-0.25961260694675
1	5250001	5300000	50000	*	-0.132660675711927
1	5300001	5350000	50000	*	-0.0921975328965288
1	5350001	5400000	50000	*	-0.142170217311178
1	5400001	5450000	50000	*	-0.0904106332024317
1	5450001	5500000	50000	*	-0.0886317380407259
1	5500001	5550000	50000	*	-0.0794551026326424
1	5550001	5600000	50000	*	-0.0198241524074534
1	5600001	5650000	50000	*	-0.215521576071464
1	5650001	5700000	50000	*	-0.0770073180597944
1	5700001	5750000	50000	*	0.037448006948745
1	5750001	5800000	50000	*	-0.0949059874321496
1	5800001	5850000	50000	*	-0.0819532448836875
1	5850001	5900000	50000	*	-0.0759480149238909
1	5900001	5950000	50000	*	0.123652640642087
1	5950001	6000000	50000	*	-0.00163755581860348
1	6000001	6050000	50000	*	0.027973907803474
1	6050001	6100000	50000	*	-0.00768584266091607
1	6100001	6150000	50000	*	0.10289312554202
1	6150001	6200000	50000	*	-0.00465178403112857
1	6200001	6250000	50000	*	-0.000775541495091269
1	6250001	6300000	50000	*	0.0518341518012587
1	6300001	6350000	50000	*	0.0910109278359583
1	6350001	6400000	50000	*	0.0875727564350504
1	6400001	6450000	50000	*	0.0728515922735193
1	6450001	6500000	50000	*	0.174153142953438
1	6500001	6550000	50000	*	0.0852673752955719
1	6550001	6600000	50000	*	-2.52373378897652e-05
1	6600001	6650000	50000	*	0.0706882427525987
1	6650001	6700000	50000	*	0.121374485837874
1	6700001	6750000	50000	*	0.0610594129154198
1	6750001	6800000	50000	*	0.176672522678013
1	6800001	6850000	50000	*	0.158359869620454
1	6850001	6900000	50000	*	0.191894931586649
1	6900001	6950000	50000	*	0.0186053877701023
1	6950001	7000000	50000	*	0.0160652272628198
1	7000001	7050000	50000	*	-0.0686870752458189
1	7050001	7100000	50000	*	0.0105975313885102
1	7100001	7150000	50000	*	-0.0503705187089604
1	7150001	7200000	50000	*	-0.119414882532211
1	7200001	7250000	50000	*	-0.0661851357629853
1	7250001	7300000	50000	*	-0.0883133379302461
1	7300001	7350000	50000	*	-0.158211510744284
1	7350001	7400000	50000	*	0.0198791913196493
1	7400001	7450000	50000	*	-0.17052759846263
1	7500001	7550000	50000	*	0.0781127654682155
1	7550001	7600000	50000	*	-0.0384753325656828
1	7600001	7650000	50000	*	-0.119085045892498
1	7700001	7750000	50000	*	0.0548667323504624
1	7750001	7800000	50000	*	0.0547900599558416
1	7800001	7850000	50000	*	0.226338250167016
1	7850001	7900000	50000	*	0.203947480556636
1	7900001	7950000	50000	*	-0.00206859851524548
1	7950001	8000000	50000	*	0.0753351737342966
1	8000001	8050000	50000	*	0.197103703214961
1	8050001	8100000	50000	*	0.228646938567116
1	8100001	8150000	50000	*	0.0808694733728837
1	8150001	8200000	50000	*	0.035442464670808
1	8200001	8250000	50000	*	0.1122859067178
1	8250001	8300000	50000	*	0.0217685022420928
1	8300001	8350000	50000	*	0.109942612619986
1	8350001	8400000	50000	*	0.0183409676704051
1	8400001	8450000	50000	*	-0.0529025674915654
1	8450001	8500000	50000	*	0.241131240039039
1	8500001	8550000	50000	*	0.0265593316054194
1	8550001	8600000	50000	*	0.188065453109435
1	8600001	8650000	50000	*	0.165863921869883
1	8650001	8700000	50000	*	-0.0298971768300988
1	8700001	8750000	50000	*	-0.0733040349503007
1	8750001	8800000	50000	*	0.19216404934464
1	8800001	8850000	50000	*	0.0244582258573004
1	8850001	8900000	50000	*	0.25349475422849
1	8900001	8950000	50000	*	0.0631504235387961
1	8950001	9000000	50000	*	0.162018528521657
1	9000001	9050000	50000	*	0.0145112731717101
1	9050001	9100000	50000	*	0.0774799470632514
1	9100001	9150000	50000	*	0.150433420396625
1	9150001	9200000	50000	*	-0.00120588361947762
1	9200001	9250000	50000	*	0.145751596855931
1	9250001	9300000	50000	*	0.144610520482803
1	9300001	9350000	50000	*	0.149217478790596
1	9350001	9400000	50000	*	0.0765578656169748
1	9400001	9450000	50000	*	0.0254039568855122
1	9450001	9500000	50000	*	-0.0194791422723128
1	9500001	9550000	50000	*	0.0766082576659025
1	9550001	9600000	50000	*	0.207581957417138
1	9600001	9650000	50000	*	0.100551465389049
1	9650001	9700000	50000	*	0.0495186787402781
1	9700001	9750000	50000	*	0.0745632188150369
1	9750001	9800000	50000	*	0.0494124269356883
1	9800001	9850000	50000	*	0.115301225279387
1	9850001	9900000	50000	*	0.0489318336622019
1	9900001	9950000	50000	*	0.0149595511631453
1	9950001	10000000	50000	*	0.214153685839294
1	10000001	10050000	50000	*	0.211290051412525
1	10050001	10100000	50000	*	0.203252327122922
1	10100001	10150000	50000	*	0.0121727094739409
1	10150001	10200000	50000	*	0.0539804983739177
1	10200001	10250000	50000	*	-0.00893431593341414
1	10250001	10300000	50000	*	0.24952048108496
1	10300001	10350000	50000	*	0.186641580469469
1	10350001	10400000	50000	*	0.0445370827839334
1	10400001	10450000	50000	*	0.13001769024414
1	10450001	10500000	50000	*	0.1540303333774
1	10500001	10550000	50000	*	0.102725766031865
1	10550001	10600000	50000	*	0.0386154614672865
1	10600001	10650000	50000	*	0.0688280395705667
1	10650001	10700000	50000	*	-0.0372732522014729
1	10700001	10750000	50000	*	0.0799619740611114
1	10750001	10800000	50000	*	0.0990058627240845
1	10800001	10850000	50000	*	-0.0207497383595228
1	10850001	10900000	50000	*	-0.0245340547921977
1	10900001	10950000	50000	*	0.106090055902051
1	10950001	11000000	50000	*	-0.0654136026764283
1	11000001	11050000	50000	*	0.0698880544173805
1	11050001	11100000	50000	*	0.097331442327863
1	11100001	11150000	50000	*	0.0222795964902547
1	11150001	11200000	50000	*	0.100801995878242
1	11200001	11250000	50000	*	0.00747714270582023
1	11250001	11300000	50000	*	0.0167625626096264
1	11300001	11350000	50000	*	0.0723948960766592
1	11350001	11400000	50000	*	-0.0851676631333391
1	11400001	11450000	50000	*	-0.0764729565900293
1	11450001	11500000	50000	*	-0.146612520940758
1	11500001	11550000	50000	*	0.0322116799547006
1	11550001	11600000	50000	*	0.00595906167750371
1	11600001	11650000	50000	*	-0.0258578942870907
1	11650001	11700000	50000	*	-0.0542120597830755
1	11700001	11750000	50000	*	0.0466644532483498
1	11750001	11800000	50000	*	0.0922804377420187
1	11800001	11850000	50000	*	0.0678404341363191
1	11850001	11900000	50000	*	0.00784496891230126
1	11900001	11950000	50000	*	-0.00639003640822852
1	11950001	12000000	50000	*	0.140045640898279
1	12000001	12050000	50000	*	0.0202269869660455
1	12050001	12100000	50000	*	0.108726077918962
1	12100001	12150000	50000	*	-0.0325445911876954
1	12150001	12200000	50000	*	0.0114799408568819
1	12200001	12250000	50000	*	0.0283040982201267
1	12250001	12300000	50000	*	0.0846878426773485
1	12300001	12350000	50000	*	-0.0585177343642816
1	12350001	12400000	50000	*	-0.000599893349158486
1	12400001	12450000	50000	*	0.107012179513249
1	12450001	12500000	50000	*	-0.0779684044888853
1	12500001	12550000	50000	*	-0.0206739188829648
1	12550001	12600000	50000	*	0.0969790508352373
1	12600001	12650000	50000	*	-0.0350637052334522
1	12650001	12700000	50000	*	0.0013105346258057
1	12700001	12750000	50000	*	-0.0765298474055009
1	12750001	12800000	50000	*	-0.113179812460663
1	12800001	12850000	50000	*	0.00651352121376444
1	13800001	13850000	50000	*	-0.00553304921031539
1	13850001	13900000	50000	*	0.0817019932662468
1	13900001	13950000	50000	*	0.0264213807849015
1	13950001	14000000	50000	*	0.210652457538867
1	14000001	14050000	50000	*	0.223707050743117
1	14050001	14100000	50000	*	0.315815321824701
1	14100001	14150000	50000	*	-0.0777566595613308
1	14150001	14200000	50000	*	-0.105700334944873
1	14200001	14250000	50000	*	0.0539300217852786
1	14250001	14300000	50000	*	-0.0826200739320462
1	14300001	14350000	50000	*	-0.00412142733167484
1	14350001	14400000	50000	*	-0.172275702576306
1	14400001	14450000	50000	*	-0.232545795234865
1	14450001	14500000	50000	*	-0.182857517188375
1	14500001	14550000	50000	*	-0.0967055886997691
1	14550001	14600000	50000	*	-0.15979060354118
1	14600001	14650000	50000	*	-0.212636107122028
1	14650001	14700000	50000	*	-0.0689226717279642
1	14750001	14800000	50000	*	-0.0365673264703998
1	14800001	14850000	50000	*	-0.0171026346088777
1	14850001	14900000	50000	*	-0.11017840721765
1	14900001	14950000	50000	*	-0.0206138790812345
